ds_idx,true,pred_clean,pred_adv,iou10_gc,iou10_ig,iou10_rise,rho_gc,rho_ig,rho_rise,del_auc_gc_clean,del_auc_ig_clean,del_auc_rise_clean,del_auc_gc_adv,del_auc_ig_adv,del_auc_rise_adv
77,3,3,,,,,,,,0.26310089063481434,0.2979865854764285,0.3395981928805668,,,
78,3,5,,,,,,,,0.0890662251455069,0.06463429959592303,0.05776118391884706,,,
79,8,8,0,0.07936507936507936,0.44680851063829785,0.44680851063829785,0.2644495964050293,0.7494702935218811,0.6301872730255127,0.2982065572403372,0.20500573117469686,0.2829606341960244,0.01179472417170473,0.13388712401039132,0.24951319451247406
80,8,8,,,,,,,,0.7554620312526823,0.3049464635143522,0.2977956996610829,,,
81,1,1,9,0.3877551020408163,0.45714285714285713,0.23636363636363636,0.8994250893592834,0.7743450999259949,0.42644280195236206,0.11185876108193042,0.20959808566549326,0.4124404175825703,0.18722016759274998,0.1735755405294412,0.10183089575526767
82,1,1,,,,,,,,0.13438253564527256,0.33850866958418924,0.09566680114176052,,,
83,7,7,,,,,,,,0.25140872505762674,0.16454171614491314,0.41837750409813457,,,
84,2,2,5,0.3076923076923077,0.3333333333333333,0.1657142857142857,0.5599757432937622,0.794365644454956,0.4275762140750885,0.2871633791015484,0.12896294841320924,0.30059354852460346,0.17176636510739632,0.16599868858756966,0.20152798948449227
85,5,5,7,0.34210526315789475,0.5111111111111111,0.25153374233128833,0.8873392343521118,0.883804440498352,0.5389357805252075,0.059771850667311804,0.047221907191933345,0.12920188893443374,0.06175827829738409,0.054053795936806634,0.01993773417663931
86,2,2,0,0.014925373134328358,0.4166666666666667,0.20710059171597633,0.5707657337188721,0.7985734939575195,0.4707876145839691,0.4827449052128942,0.21168890893313802,0.09486095367647068,0.5136991505511106,0.20243668518378402,0.01960934870839992
87,7,3,,,,,,,,0.10820073256290925,0.16611689781275343,0.170572790544793,,,
88,8,8,,,,,,,,0.4010068558854982,0.11902154460221938,0.13264601265077547,,,
89,9,9,,,,,,,,0.1579873878843046,0.23425090704031395,0.189978670789548,,,
90,0,0,,,,,,,,0.30142189576872624,0.7057152714114636,0.8553252212703227,,,
91,3,3,,,,,,,,0.21543593001551928,0.2212210792480619,0.48717129688811844,,,
92,8,8,,,,,,,,0.5726774561218917,0.34724281660801354,0.2364952978042311,,,
93,6,6,,,,,,,,0.3310894262045623,0.5945621706545353,0.1838887249075469,,,
94,4,4,,,,,,,,0.25915189247753007,0.2033075794461183,0.27485293782774534,,,
95,6,6,3,0.3877551020408163,0.6190476190476191,0.25925925925925924,0.9239562749862671,0.898166298866272,0.6152198314666748,0.14153156059073807,0.5405820934218355,0.13883855956069058,0.06990585573985299,0.5773271874058992,0.03477220309096083
96,6,6,4,0.23636363636363636,0.5454545454545454,0.3333333333333333,0.8059261441230774,0.8625649809837341,0.2866235375404358,0.2860935919714394,0.30799689502455285,0.07630189933261136,0.062161913232557695,0.5913101804442704,0.0192650906597919
97,0,0,2,0.5572519083969466,0.3691275167785235,0.12087912087912088,0.8961119055747986,0.813379168510437,0.1732247769832611,0.14441227600618733,0.10696126507973529,0.6130245288833976,0.05824840872082858,0.19067775763141975,0.6258988958783447
98,0,0,,,,,,,,0.46656184642342846,0.6203800317132846,0.632200945727527,,,
99,7,7,,,,,,,,0.1780497217183438,0.09840283256233351,0.24358231162214564,,,
100,4,4,,,,,,,,0.21070397452858747,0.1425015572836856,0.20788742651047867,,,
101,5,5,4,0.3972602739726027,0.5572519083969466,0.4166666666666667,0.9288493394851685,0.8498053550720215,0.3161989450454712,0.07719998427346579,0.04005040679222701,0.09150142331109236,0.31478107925941,0.021463707129453263,0.08285991627728534
102,6,6,,,,,,,,0.2197427507095199,0.27934615732237955,0.2149851840570591,,,
103,3,3,,,,,,,,0.3266471432405524,0.4583100593794371,0.5205837722984142,,,
104,1,1,,,,,,,,0.23512176205222204,0.0999707464004132,0.18955458503305067,,,
105,1,1,,,,,,,,0.32318343548540723,0.5142607228714041,0.10410774742740617,,,
106,3,3,2,0.7142857142857143,0.5813953488372093,0.48905109489051096,0.8811836242675781,0.8979979753494263,0.434864342212677,0.062317265696401586,0.23984206484165047,0.07247783405117615,0.0223380607090803,0.28801442381591186,0.01564976589276057
107,6,6,,,,,,,,0.4156557491049171,0.6183597260729585,0.2572377401847917,,,
108,8,8,,,,,,,,0.43834343969356265,0.40683472177242946,0.28427905145290433,,,
109,7,7,,,,,,,,0.1563146589702228,0.03837974876946717,0.2487374940878908,,,
110,4,4,5,0.6062992125984252,0.3972602739726027,0.3161290322580645,0.8930413722991943,0.7645765542984009,0.6410561800003052,0.25567555145680676,0.3416490390751278,0.06508283452785692,0.007959990021049634,0.19594544107094408,0.0112371334744239
111,0,0,,,,,,,,0.7002817895729095,0.6669071264564992,0.26092857618932613,,,
112,6,6,,,,,,,,0.14344050969011732,0.2775359851540998,0.10783371158031513,,,
113,2,2,,,,,,,,0.5224084998248146,0.2665450682368828,0.857429810607573,,,
114,1,1,,,,,,,,0.28418062879645734,0.09549702174172127,0.22059959750208688,,,
115,3,3,,,,,,,,0.2288089871464763,0.5552147302980303,0.16614690501287444,,,
116,0,0,,,,,,,,0.36283522928133605,0.6512366391718387,0.8613542120903731,,,
117,4,4,,,,,,,,0.1819962558161933,0.20623804300885243,0.08158722856690588,,,
118,2,6,,,,,,,,0.0360569028671307,0.38818002440020805,0.032632180991517136,,,
119,7,7,,,,,,,,0.22781583838950611,0.09206684124346792,0.23561210892889334,,,
120,8,8,0,0.0,0.3691275167785235,0.5338345864661654,0.28483447432518005,0.8369849920272827,0.41412168741226196,0.7990622747689486,0.10732839900744011,0.525941184599651,0.06815806797026198,0.030434776317724746,0.006991225967976786
121,3,3,0,0.8378378378378378,0.48905109489051096,0.0625,0.9745979309082031,0.9184218645095825,-0.07413678616285324,0.4951958677731454,0.3161811701371335,0.33012959399929964,0.3605524918064475,0.2291369755846972,0.17401658990147553
122,1,1,,,,,,,,0.3992489294221741,0.17460746209399078,0.26711105026285653,,,
123,2,2,,,,,,,,0.6943174962012564,0.24695491441816558,0.48332219956719197,,,
124,8,8,0,0.0967741935483871,0.42657342657342656,0.14606741573033707,0.0772116631269455,0.823945164680481,0.03545414283871651,0.47503603931982075,0.042192850766628,0.03354910503080077,0.019724938226363516,0.01257705944877898,0.0012487300376893273
125,0,2,,,,,,,,0.17370802542427555,0.17216614952485546,0.08569415495200872,,,
126,8,8,,,,,,,,0.8068004786968231,0.09387951855488834,0.35194174470379946,,,
127,3,3,,,,,,,,0.3496601947583258,0.31085799261927605,0.27752274362428575,,,
128,5,3,,,,,,,,0.11494925441511442,0.4914727635215968,0.11503704537767592,,,
129,2,2,,,,,,,,0.5032498508691788,0.19557495407698297,0.3316205260925926,,,
130,4,4,,,,,,,,0.10466461933465328,0.17822267244846446,0.09857437084476715,,,
131,1,1,,,,,,,,0.3338911807921249,0.48317535942219364,0.3211509540993575,,,
132,8,8,,,,,,,,0.3306008926592767,0.11610693555907119,0.13762059485561626,,,
133,9,9,,,,,,,,0.6481854161870615,0.335245736458728,0.39257939617332344,,,
134,1,1,,,,,,,,0.1010596333704598,0.2998105593695073,0.20789194802514427,,,
135,2,2,,,,,,,,0.7029763865750284,0.12817104620335154,0.7659282857435756,,,
136,9,9,,,,,,,,0.3849601732545125,0.18288935689051872,0.3663513866727954,,,
137,7,7,,,,,,,,0.17388277490099427,0.28065511485992833,0.1585960955456699,,,
138,2,2,,,,,,,,0.755946882639546,0.08805829005286796,0.652494401531294,,,
139,9,9,1,0.6451612903225806,0.5454545454545454,0.5692307692307692,0.9871735572814941,0.8509222865104675,0.7040625810623169,0.03570899830751273,0.027642934546975088,0.11203230707444475,0.0038168975712324026,0.0429260920755496,0.006510065846600811
140,6,6,3,0.0,0.2830188679245283,0.34210526315789475,0.5006802082061768,0.8268869519233704,0.520534873008728,0.3117102222429822,0.3819952768040822,0.13414303781356407,0.3148333336226642,0.47548075364902626,0.01868493986221438
141,5,5,2,0.45714285714285713,0.7288135593220338,0.2215568862275449,0.7484328746795654,0.9330251812934875,0.5357404947280884,0.37693558318860604,0.10163961435573583,0.6213280741973904,0.10213174013342721,0.10370348017531796,0.2610728871612821
142,6,6,,,,,,,,0.2801417892042082,0.3826736209302908,0.25774651394240217,,,
143,3,3,5,0.8053097345132744,0.36,0.42657342657342656,0.7826339602470398,0.7920126914978027,0.6166731119155884,0.05004613154791854,0.22562059636838966,0.17595792066422292,0.053645416120923536,0.14347993193805456,0.001022785773261603
144,8,8,,,,,,,,0.758088193635922,0.18795954648658153,0.28242093026866266,,,
145,7,7,2,0.5572519083969466,0.5813953488372093,0.3333333333333333,0.7216975092887878,0.8862361907958984,0.5906485319137573,0.10447345495922493,0.039757729663142526,0.03345320947651516,0.05556258366268594,0.006626751563783272,0.0004203117728721395
146,6,6,,,,,,,,0.11720055774640059,0.617805123242306,0.1460091309672862,,,
147,2,5,,,,,,,,0.24389146736910733,0.05162282938649694,0.027000730694476255,,,
148,5,5,3,0.7142857142857143,0.5,0.8545454545454545,0.9067628383636475,0.8130998015403748,0.5418214797973633,0.08046499801093887,0.0740756313019176,0.035297472916242606,0.06700528464176614,0.042381025197944525,0.003083090479833571
149,2,2,,,,,,,,0.8434186110505836,0.321467314651818,0.5816643955949984,,,
150,8,8,0,0.3783783783783784,0.6062992125984252,0.5,0.7227785587310791,0.9219805002212524,0.6322036981582642,0.34245163148734725,0.0938496684153506,0.2545062803928076,0.09901478636338652,0.04110488538908612,0.007485648464944461
151,9,9,1,0.5454545454545454,0.42657342657342656,0.3246753246753247,0.9253144264221191,0.8479801416397095,0.4824168086051941,0.056176076835981796,0.09853720143073587,0.04985074845317286,0.02223248670488829,0.034882300878780366,0.013474817100086512
152,6,6,3,0.38513513513513514,0.59375,0.13966480446927373,0.865665078163147,0.8578774929046631,0.4337557554244995,0.07890231794881401,0.33619889501624134,0.17246847885089667,0.016655192308223824,0.23287098708460693,0.013726171448274718
153,0,0,,,,,,,,0.6368642055429518,0.3007414771401273,0.5772710233926774,,,
154,0,0,,,,,,,,0.4444483758416026,0.508445993438363,0.6875414170880505,,,
155,5,5,,,,,,,,0.26933571607805784,0.03140553010211988,0.10200544361359791,,,
156,2,2,,,,,,,,0.46489519253955225,0.23299574904085602,0.2819532688256004,,,
157,9,9,,,,,,,,0.2589738055161434,0.09636277699053154,0.2686869176146502,,,
158,5,3,,,,,,,,0.4790922287385911,0.4389821086660958,0.09360799821326966,,,
159,4,4,,,,,,,,0.16609472176642157,0.29834349495358775,0.2272972246821155,,,
160,2,2,0,0.0,0.3333333333333333,0.42657342657342656,0.6141660809516907,0.8118735551834106,0.5480059385299683,0.6384164738585241,0.13636801585358851,0.25050757834455906,0.4571357616048771,0.12300994500947127,0.036584925466377156
161,1,1,,,,,,,,0.16762020226451568,0.35752904253531603,0.032898551117159516,,,
162,6,6,3,0.0,0.4676258992805755,0.3783783783783784,0.6123524904251099,0.7929321527481079,0.5626317262649536,0.1976222588141354,0.5219963204772283,0.08592548836822972,0.0114610605611233,0.4295728862747638,0.006134640727759688
163,6,6,,,,,,,,0.3887585354270414,0.6068644789978862,0.6388622394762935,,,
164,8,8,0,0.06806282722513089,0.5223880597014925,0.3509933774834437,0.2683171033859253,0.8766331076622009,0.4835731089115143,0.042933491417716144,0.06396989511849824,0.017053555407528623,0.0010274989921953193,0.018798509151156394,0.0018077431317159646
165,4,4,2,0.632,0.5813953488372093,0.24390243902439024,0.8982937335968018,0.8565207719802856,0.45760011672973633,0.34289546100189916,0.08090641009621322,0.11750982530274996,0.20251939626177776,0.18987510996282708,0.03064539877215964
166,8,8,2,0.42657342657342656,0.3333333333333333,0.2,0.8720518350601196,0.7518806457519531,0.6168227791786194,0.537442742107669,0.030250769774784206,0.14071153261598965,0.05853633672904833,0.12788553830814636,0.056700235374682974
167,4,4,2,0.3333333333333333,0.36,0.48905109489051096,0.8384718894958496,0.7421537041664124,0.47348862886428833,0.20891389859898485,0.2176528924016111,0.24080852606239211,0.041134700310794865,0.07232166277826767,0.003917270149213436
168,5,5,,,,,,,,0.11215078872046433,0.15702482788948371,0.20025907598901543,,,
169,0,8,,,,,,,,0.17166248569265008,0.032841557741812716,0.02801882410976759,,,
170,9,9,,,,,,,,0.23231316872988833,0.15355608602335455,0.19895861311397314,,,
171,9,0,,,,,,,,0.7423571947962047,0.3198152504693553,0.6593887522816657,,,
172,9,9,,,,,,,,0.3546822497388348,0.07671804963829346,0.22939359379906823,,,
173,8,8,,,,,,,,0.24058197591803035,0.2017051935563359,0.029590755978972535,,,
174,9,9,,,,,,,,0.5164543581191537,0.10424098287585366,0.29670641952707866,,,
175,9,9,,,,,,,,0.10343048032955267,0.2373876284771882,0.2479113324927653,,,
176,3,3,5,0.8888888888888888,0.4166666666666667,0.2,0.910423219203949,0.7600497007369995,0.41021737456321716,0.15991917584615295,0.4847852984414203,0.2987205428129528,0.3362922735839674,0.5684566837735475,0.012830439892240975
177,7,7,,,,,,,,0.3641407900038757,0.23542562658767568,0.26883191492443076,,,
178,5,2,,,,,,,,0.19807410740759226,0.1096275141098886,0.16179973932894426,,,
179,0,0,,,,,,,,0.42033845479600135,0.4582801068423578,0.6312573498929851,,,
180,0,0,,,,,,,,0.2953808300124364,0.5894992660381831,0.5225202478584834,,,
181,5,5,,,,,,,,0.1753608708215779,0.08090922978840921,0.10990078438917408,,,
182,2,2,,,,,,,,0.7539114854240326,0.614138551453621,0.7483669437118807,,,
183,2,3,,,,,,,,0.27605037372559316,0.2638219942571596,0.08346381136325362,,,
184,3,3,5,0.5454545454545454,0.59375,0.34210526315789475,0.7524302005767822,0.8690191507339478,0.11408203840255737,0.08036548926193064,0.16577031201122738,0.04014560814064226,0.024777602379162995,0.15209367457282494,0.07892127250881911
185,8,8,,,,,,,,0.7365015890449287,0.5529313563602045,0.3952903514738864,,,
186,6,6,,,,,,,,0.03945202065578996,0.6134312381967904,0.13094464858368154,,,
187,3,3,,,,,,,,0.11556678458146052,0.30186333302408463,0.3771167730956223,,,
188,4,2,,,,,,,,0.6303344442509115,0.11643962509697303,0.4972688120324165,,,
189,0,0,,,,,,,,0.22664286284707486,0.24360198587246487,0.5426576438972915,,,
190,5,5,,,,,,,,0.22447936909829877,0.10630124500667076,0.09929897980515251,,,
191,8,8,,,,,,,,0.4176406487822534,0.15094083883905116,0.12407412276152173,,,
192,0,0,9,0.6190476190476191,0.6585365853658537,0.23636363636363636,0.9126057028770447,0.9435312151908875,0.417086660861969,0.11957362908287902,0.3714551193320404,0.40559785986265523,0.18867660139076176,0.37570049333735367,0.2996353199821897
193,1,1,9,0.7586206896551724,0.5338345864661654,0.3691275167785235,0.9931167960166931,0.9161453247070312,0.4392814040184021,0.09983600135892631,0.03569976598228095,0.13286847136050708,0.07081898631295191,0.018163086593267506,0.016915955311844758
194,7,7,,,,,,,,0.07741736073294304,0.09832173154900375,0.0798621224508679,,,
195,2,2,3,0.6859504132231405,0.6190476190476191,0.45714285714285713,0.9786964058876038,0.8669725656509399,0.472125768661499,0.17960631739115343,0.1623028851216077,0.1459342013728019,0.1495635996805504,0.057480948409647674,0.23558990238889235
196,8,8,,,,,,,,0.6737946603447198,0.1616380334060523,0.16673674050870277,,,
197,8,8,,,,,,,,0.6083745297044515,0.06298316694151254,0.36285589559265646,,,
198,7,7,3,0.3509933774834437,0.45714285714285713,0.3333333333333333,0.780746579170227,0.8334780335426331,0.5109857320785522,0.066434045668575,0.025655833208550402,0.45848484006304485,0.020642534690432514,0.0037205285695222304,0.1247248510483587
199,8,8,,,,,,,,0.33624177272431555,0.1578628482369822,0.14765309706472182,,,
